accel,filter_accel,velocity,distance,pressure,temp,altitude,high
-0.393256,-0.485788,-0.991201,-1.019198,99371.140000,25.700000,169.625093,0.523671
-0.376828,-0.481916,-0.996582,-1.030356,99371.140000,25.700000,169.625093,0.523671
-0.407808,-0.477678,-1.001966,-1.041678,99371.140000,25.700000,169.625093,0.523671
-0.360009,-0.473157,-1.007244,-1.052944,99371.140000,25.700000,169.625093,0.523671
-0.357431,-0.468275,-1.012669,-1.064707,99371.140000,25.700000,169.625093,0.523671
-0.345755,-0.462973,-1.017885,-1.076204,99370.600000,25.700000,169.672345,0.570923
-0.367254,-0.457347,-1.023051,-1.087789,99370.600000,25.700000,169.672345,0.570923
-0.324270,-0.451465,-1.028080,-1.099270,99370.600000,25.700000,169.672345,0.570923
-0.359760,-0.445348,-1.032574,-1.109712,99370.600000,25.700000,169.672345,0.570923
-0.340699,-0.439107,-1.037700,-1.121855,99370.600000,25.700000,169.672345,0.570923
-0.326601,-0.432776,-1.042603,-1.133697,99370.600000,25.700000,169.672345,0.570923
-0.328972,-0.426322,-1.047335,-1.145346,99369.940000,25.700000,169.730099,0.628676
-0.312019,-0.419760,-1.052033,-1.157147,99369.940000,25.700000,169.730099,0.628676
-0.319265,-0.413109,-1.056675,-1.169048,99369.940000,25.700000,169.730099,0.628676
-0.355171,-0.406522,-1.061174,-1.180816,99369.940000,25.700000,169.730099,0.628676
-0.290582,-0.400087,-1.065658,-1.192786,99369.940000,25.700000,169.730099,0.628676
-0.316858,-0.393686,-1.070068,-1.204795,99369.940000,25.700000,169.730099,0.628676
-0.299904,-0.387307,-1.074412,-1.216871,99369.220000,25.700000,169.793102,0.691680
-0.278470,-0.380939,-1.078661,-1.228925,99369.220000,25.700000,169.793102,0.691680
-0.285730,-0.374517,-1.082845,-1.241046,99369.220000,25.700000,169.793102,0.691680
-0.276132,-0.368069,-1.086954,-1.253203,99369.220000,25.700000,169.793102,0.691680
-0.273627,-0.361625,-1.090997,-1.265423,99369.220000,25.700000,169.793102,0.691680
-0.261720,-0.355183,-1.095065,-1.277991,99368.540000,25.700000,169.852606,0.751184
-0.235350,-0.348680,-1.098881,-1.290037,99368.540000,25.700000,169.852606,0.751184
-0.259363,-0.342088,-1.102704,-1.302382,99368.540000,25.700000,169.852606,0.751184
-0.257070,-0.335528,-1.106452,-1.314763,99368.540000,25.700000,169.852606,0.751184
-0.237861,-0.329058,-1.110140,-1.327223,99368.540000,25.700000,169.852606,0.751184
-0.256860,-0.322676,-1.113781,-1.339813,99368.540000,25.700000,169.852606,0.751184
-0.250053,-0.316458,-1.117302,-1.352263,99368.540000,25.700000,169.852606,0.751184
-0.235359,-0.310419,-1.120771,-1.364809,99368.540000,25.700000,169.852606,0.751184
-0.187667,-0.304396,-1.124160,-1.377343,99368.540000,25.700000,169.852606,0.751184
-0.240130,-0.298305,-1.127502,-1.389993,99368.540000,25.700000,169.852606,0.751184
-0.245218,-0.292362,-1.130837,-1.402914,99368.540000,25.700000,169.852606,0.751184
-0.214215,-0.286677,-1.134010,-1.415481,99368.540000,25.700000,169.852606,0.751184
-0.194864,-0.281090,-1.137116,-1.428065,99367.900000,25.700000,169.908610,0.807188
-0.185275,-0.275453,-1.140195,-1.440826,99367.900000,25.700000,169.908610,0.807188
-0.218786,-0.269814,-1.143222,-1.453669,99367.900000,25.700000,169.908610,0.807188
-0.182982,-0.264278,-1.146195,-1.466577,99367.900000,25.700000,169.908610,0.807188
-0.192331,-0.258816,-1.149109,-1.479534,99367.900000,25.700000,169.908610,0.807188
-0.193013,-0.253430,-1.151901,-1.492240,99367.050000,25.700000,169.982991,0.881569
-0.190156,-0.248181,-1.154687,-1.505215,99367.050000,25.700000,169.982991,0.881569
-0.158944,-0.243012,-1.157403,-1.518166,99367.050000,25.700000,169.982991,0.881569
-0.204346,-0.237917,-1.160093,-1.531300,99367.050000,25.700000,169.982991,0.881569
-0.142009,-0.232927,-1.162676,-1.544205,99367.050000,25.700000,169.982991,0.881569
-0.146675,-0.227898,-1.165224,-1.557250,99367.050000,25.700000,169.982991,0.881569
-0.175514,-0.222827,-1.167711,-1.570296,99366.240000,25.700000,170.053872,0.952450
-0.142120,-0.217836,-1.170167,-1.583503,99366.240000,25.700000,170.053872,0.952450
-0.122913,-0.212825,-1.172566,-1.596736,99366.240000,25.700000,170.053872,0.952450
-0.139454,-0.207715,-1.174865,-1.609747,99366.240000,25.700000,170.053872,0.952450
-0.127573,-0.202572,-1.177122,-1.622875,99366.240000,25.700000,170.053872,0.952450
-0.153961,-0.197493,-1.179338,-1.636120,99366.240000,25.700000,170.053872,0.952450
-0.089390,-0.192462,-1.181521,-1.649534,99365.380000,25.700000,170.129129,1.027707
-0.087169,-0.187274,-1.183583,-1.662577,99365.380000,25.700000,170.129129,1.027707
-0.127750,-0.181930,-1.185611,-1.675806,99365.380000,25.700000,170.129129,1.027707
-0.082318,-0.176580,-1.187582,-1.689077,99365.380000,25.700000,170.129129,1.027707
-0.122827,-0.171253,-1.189502,-1.702422,99365.380000,25.700000,170.129129,1.027707
-0.106431,-0.166042,-1.191391,-1.715986,99365.380000,25.700000,170.129129,1.027707
-0.062982,-0.160895,-1.193159,-1.729110,99365.380000,25.700000,170.129129,1.027707
-0.094108,-0.155683,-1.194911,-1.742563,99365.380000,25.700000,170.129129,1.027707
-0.082238,-0.150480,-1.196582,-1.755862,99365.380000,25.700000,170.129129,1.027707
-0.031913,-0.145232,-1.198206,-1.769266,99365.380000,25.700000,170.129129,1.027707
-0.077696,-0.139838,-1.199780,-1.782778,99365.380000,25.700000,170.129129,1.027707
-0.046393,-0.134391,-1.201282,-1.796212,99364.610000,25.700000,170.196511,1.095088
-0.048837,-0.128916,-1.202732,-1.809755,99364.610000,25.700000,170.196511,1.095088
-0.010789,-0.123316,-1.204094,-1.823061,99364.610000,25.700000,170.196511,1.095088
-0.058889,-0.117600,-1.205420,-1.836653,99364.610000,25.700000,170.196511,1.095088
0.001559,-0.111832,-1.206691,-1.850381,99364.610000,25.700000,170.196511,1.095088
0.008670,-0.105886,-1.207861,-1.863731,99364.610000,25.700000,170.196511,1.095088
-0.003202,-0.099691,-1.208968,-1.877160,99363.770000,25.700000,170.270018,1.168596
-0.022211,-0.093425,-1.210010,-1.890666,99363.770000,25.700000,170.270018,1.168596
-0.005585,-0.087234,-1.210986,-1.904213,99363.770000,25.700000,170.270018,1.168596
0.037628,-0.081031,-1.211895,-1.917820,99363.770000,25.700000,170.270018,1.168596
-0.005775,-0.074735,-1.212737,-1.931480,99363.770000,25.700000,170.270018,1.168596
0.032943,-0.068430,-1.213492,-1.944880,99362.830000,25.700000,170.352277,1.250855
-0.017873,-0.062216,-1.214192,-1.958540,99362.830000,25.700000,170.352277,1.250855
0.030347,-0.056173,-1.214818,-1.972088,99362.830000,25.700000,170.352277,1.250855
0.030230,-0.050230,-1.215380,-1.985695,99362.830000,25.700000,170.352277,1.250855
0.015881,-0.044349,-1.215876,-1.999294,99362.830000,25.700000,170.352277,1.250855
0.025534,-0.038623,-1.216308,-2.012899,99362.830000,25.700000,170.352277,1.250855
0.061302,-0.032990,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.015793,-0.027405,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.051777,-0.021961,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.082745,-0.016556,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.089813,-0.010986,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.048886,-0.005318,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.095098,0.000316,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.075753,0.005942,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.056473,0.011481,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.116419,0.016897,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.068434,0.022279,-1.216678,-2.026557,99362.060000,25.700000,170.419660,1.318238
0.090125,0.027547,-1.216678,-2.026557,99361.280000,25.700000,170.487919,1.386497
0.111481,0.032707,-1.216322,-2.039813,99361.280000,25.700000,170.487919,1.386497
0.109325,0.037870,-1.215898,-2.053423,99361.280000,25.700000,170.487919,1.386497
0.106881,0.043021,-1.215418,-2.066969,99361.280000,25.700000,170.487919,1.386497
0.118890,0.048127,-1.214880,-2.080551,99361.280000,25.700000,170.487919,1.386497
0.116448,0.053188,-1.214276,-2.094332,99361.280000,25.700000,170.487919,1.386497
0.128561,0.058210,-1.213623,-2.107945,99360.350000,25.700000,170.569305,1.467883
0.119023,0.063178,-1.212923,-2.121394,99360.350000,25.700000,170.569305,1.467883
0.140174,0.068087,-1.212165,-2.134876,99360.350000,25.700000,170.569305,1.467883
0.114011,0.072914,-1.211351,-2.148400,99360.350000,25.700000,170.569305,1.467883
0.159225,0.077656,-1.210479,-2.161988,99360.350000,25.700000,170.569305,1.467883
0.142858,0.082394,-1.209644,-2.174242,99360.350000,25.700000,170.569305,1.467883
0.140380,0.087107,-1.208762,-2.186471,99359.410000,25.700000,170.651566,1.550144
0.168860,0.091771,-1.207835,-2.198667,99359.410000,25.700000,170.651566,1.550144
0.176229,0.096494,-1.206860,-2.210860,99359.410000,25.700000,170.651566,1.550144
0.183285,0.101341,-1.205838,-2.223020,99359.410000,25.700000,170.651566,1.550144
0.217056,0.106382,-1.204762,-2.235196,99359.410000,25.700000,170.651566,1.550144
0.157298,0.111578,-1.203635,-2.247350,99359.410000,25.700000,170.651566,1.550144
0.205063,0.116770,-1.202455,-2.259495,99358.420000,25.700000,170.738204,1.636782
0.188192,0.121954,-1.201220,-2.271648,99358.420000,25.700000,170.738204,1.636782
0.214351,0.127177,-1.199892,-2.284171,99358.420000,25.700000,170.738204,1.636782
0.212125,0.132463,-1.198552,-2.296294,99358.420000,25.700000,170.738204,1.636782
0.238458,0.137867,-1.197160,-2.308372,99358.420000,25.700000,170.738204,1.636782
0.228462,0.143417,-1.195713,-2.320427,99358.420000,25.700000,170.738204,1.636782
0.228734,0.149058,-1.194193,-2.332600,99358.420000,25.700000,170.738204,1.636782
0.192898,0.154617,-1.192625,-2.344686,99358.420000,25.700000,170.738204,1.636782
0.224161,0.159959,-1.190994,-2.356816,99358.420000,25.700000,170.738204,1.636782
0.221417,0.165118,-1.189330,-2.368800,99358.420000,25.700000,170.738204,1.636782
0.224204,0.170137,-1.187613,-2.380773,99358.420000,25.700000,170.738204,1.636782
0.212088,0.174966,-1.185847,-2.392732,99358.420000,25.700000,170.738204,1.636782
0.265148,0.179658,-1.183993,-2.404941,99358.420000,25.700000,170.738204,1.636782
0.207395,0.184274,-1.182035,-2.417492,99357.580000,25.700000,170.811715,1.710293
0.257746,0.188750,-1.180130,-2.429390,99357.580000,25.700000,170.811715,1.710293
0.286635,0.193233,-1.178179,-2.441277,99357.580000,25.700000,170.811715,1.710293
0.245893,0.197839,-1.176185,-2.453125,99357.580000,25.700000,170.811715,1.710293
0.269703,0.202440,-1.174144,-2.464953,99357.580000,25.700000,170.811715,1.710293
0.281692,0.207037,-1.172048,-2.476808,99357.580000,25.700000,170.811715,1.710293
0.329772,0.211814,-1.169895,-2.488687,99356.480000,25.700000,170.907981,1.806559
0.274409,0.216826,-1.167708,-2.500452,99356.480000,25.700000,170.907981,1.806559
0.310577,0.221932,-1.165470,-2.512192,99356.480000,25.700000,170.907981,1.806559
0.334372,0.227169,-1.163167,-2.523973,99356.480000,25.700000,170.907981,1.806559
0.331892,0.232660,-1.160821,-2.535668,99356.480000,25.700000,170.907981,1.806559
0.315140,0.238326,-1.158416,-2.547344,99356.480000,25.700000,170.907981,1.806559
0.329729,0.244039,-1.155934,-2.559091,99355.470000,25.700000,170.996371,1.894949
0.329701,0.249768,-1.153414,-2.570716,99355.470000,25.700000,170.996371,1.894949
0.338877,0.255514,-1.150837,-2.582306,99355.470000,25.700000,170.996371,1.894949
0.341497,0.261268,-1.148202,-2.593873,99355.470000,25.700000,170.996371,1.894949
0.345854,0.267021,-1.145506,-2.605428,99355.470000,25.700000,170.996371,1.894949
0.370219,0.272801,-1.142756,-2.616935,99355.470000,25.700000,170.996371,1.894949
0.348030,0.278624,-1.139945,-2.628420,99354.350000,25.700000,171.094389,1.992967
0.381727,0.284462,-1.137074,-2.639881,99354.350000,25.700000,171.094389,1.992967
0.384620,0.290371,-1.134139,-2.651331,99354.350000,25.700000,171.094389,1.992967
0.360807,0.296322,-1.131146,-2.662738,99354.350000,25.700000,171.094389,1.992967
0.362749,0.302153,-1.127946,-2.674670,99354.350000,25.700000,171.094389,1.992967
0.336908,0.307717,-1.124484,-2.687300,99354.350000,25.700000,171.094389,1.992967
0.408466,0.313049,-1.120992,-2.699786,99354.350000,25.700000,171.094389,1.992967
0.382334,0.318343,-1.117460,-2.712165,99354.350000,25.700000,171.094389,1.992967
0.370412,0.323573,-1.113839,-2.724609,99354.350000,25.700000,171.094389,1.992967
0.418160,0.328692,-1.110150,-2.737047,99354.350000,25.700000,171.094389,1.992967
0.386999,0.333790,-1.106412,-2.749416,99354.350000,25.700000,171.094389,1.992967
0.379726,0.338770,-1.102609,-2.761773,99354.350000,25.700000,171.094389,1.992967
0.420712,0.343591,-1.098790,-2.773964,99353.330000,25.700000,171.183656,2.082234
0.420459,0.348402,-1.094910,-2.786136,99353.330000,25.700000,171.183656,2.082234
0.417936,0.353250,-1.090937,-2.798385,99353.330000,25.700000,171.183656,2.082234
0.422888,0.358083,-1.086934,-2.810512,99353.330000,25.700000,171.183656,2.082234
0.463539,0.362970,-1.082882,-2.822580,99353.330000,25.700000,171.183656,2.082234
0.487462,0.368119,-1.078742,-2.834687,99353.330000,25.700000,171.183656,2.082234
0.456401,0.373581,-1.074594,-2.846596,99352.150000,25.700000,171.286926,2.185504
0.453959,0.379168,-1.070323,-2.858629,99352.150000,25.700000,171.286926,2.185504
0.475649,0.384776,-1.066050,-2.870444,99352.150000,25.700000,171.286926,2.185504
0.497282,0.390497,-1.061637,-2.882417,99352.150000,25.700000,171.286926,2.185504
0.489948,0.396399,-1.057253,-2.894085,99352.150000,25.700000,171.286926,2.185504
0.470715,0.402373,-1.052714,-2.905935,99351.310000,25.700000,171.360441,2.259019
0.485276,0.408279,-1.048159,-2.917602,99351.310000,25.700000,171.360441,2.259019
0.509069,0.414150,-1.043542,-2.929209,99351.310000,25.700000,171.360441,2.259019
0.473300,0.419998,-1.038803,-2.940904,99351.310000,25.700000,171.360441,2.259019
0.492376,0.425703,-1.034070,-2.952375,99351.310000,25.700000,171.360441,2.259019
0.511676,0.431280,-1.029278,-2.963786,99351.310000,25.700000,171.360441,2.259019
0.506868,0.436820,-1.024363,-2.975282,99350.320000,25.700000,171.447085,2.345663
0.535248,0.442364,-1.019389,-2.986718,99350.320000,25.700000,171.447085,2.345663
0.506849,0.447916,-1.014369,-2.998057,99350.320000,25.700000,171.447085,2.345663
0.528414,0.453405,-1.009317,-3.009277,99350.320000,25.700000,171.447085,2.345663
0.525934,0.458817,-1.004238,-3.020364,99350.320000,25.700000,171.447085,2.345663
0.523553,0.464145,-0.999007,-3.031593,99350.320000,25.700000,171.447085,2.345663
0.523297,0.469332,-0.993775,-3.042642,99350.320000,25.700000,171.447085,2.345663
0.513708,0.474319,-0.988433,-3.053745,99350.320000,25.700000,171.447085,2.345663
0.487480,0.478976,-0.983102,-3.064657,99350.320000,25.700000,171.447085,2.345663
0.487577,0.483159,-0.977732,-3.075495,99350.320000,25.700000,171.447085,2.345663
0.494706,0.486846,-0.972251,-3.086409,99350.320000,25.700000,171.447085,2.345663
0.506475,0.490129,-0.966798,-3.097136,99349.330000,25.700000,171.533729,2.432307
0.525916,0.493149,-0.961282,-3.107856,99349.330000,25.700000,171.533729,2.432307
0.492193,0.495953,-0.955697,-3.118587,99349.330000,25.700000,171.533729,2.432307
0.485318,0.498413,-0.950170,-3.129094,99349.330000,25.700000,171.533729,2.432307
0.504188,0.500484,-0.944553,-3.139663,99349.330000,25.700000,171.533729,2.432307
0.482952,0.502221,-0.938929,-3.150145,99349.330000,25.700000,171.533729,2.432307
0.516311,0.503675,-0.933260,-3.160618,99348.390000,25.700000,171.615998,2.514576
0.513873,0.504970,-0.927622,-3.170943,99348.390000,25.700000,171.615998,2.514576
0.513928,0.506184,-0.921949,-3.181245,99348.390000,25.700000,171.615998,2.514576
0.501982,0.507282,-0.916308,-3.191403,99348.390000,25.700000,171.615998,2.514576
0.504428,0.508219,-0.910587,-3.201620,99348.390000,25.700000,171.615998,2.514576
0.477876,0.508927,-0.904928,-3.211651,99348.390000,25.700000,171.615998,2.514576
0.499597,0.509362,-0.899215,-3.221705,99347.370000,25.700000,171.705269,2.603847
0.504611,0.509608,-0.893536,-3.231630,99347.370000,25.700000,171.705269,2.603847
0.511611,0.509779,-0.887797,-3.241593,99347.370000,25.700000,171.705269,2.603847
0.492239,0.509883,-0.882062,-3.251481,99347.370000,25.700000,171.705269,2.603847
0.458923,0.509773,-0.876434,-3.261127,99347.370000,25.700000,171.705269,2.603847
0.516479,0.509413,-0.870697,-3.270901,99346.510000,25.700000,171.780538,2.679115
0.485360,0.508958,-0.865053,-3.280461,99346.510000,25.700000,171.780538,2.679115
0.504037,0.508458,-0.859346,-3.290075,99346.510000,25.700000,171.780538,2.679115
0.518779,0.507974,-0.853616,-3.299671,99346.510000,25.700000,171.780538,2.679115
0.509129,0.507598,-0.847966,-3.309079,99346.510000,25.700000,171.780538,2.679115
0.494597,0.507275,-0.842242,-3.318550,99346.510000,25.700000,171.780538,2.679115
0.516384,0.506961,-0.836651,-3.327746,99346.510000,25.700000,171.780538,2.679115
0.487528,0.506658,-0.830921,-3.337112,99346.510000,25.700000,171.780538,2.679115
0.504513,0.506322,-0.825317,-3.346215,99346.510000,25.700000,171.780538,2.679115
0.491753,0.505944,-0.819671,-3.355330,99346.510000,25.700000,171.780538,2.679115
0.523449,0.505588,-0.813995,-3.364437,99346.510000,25.700000,171.780538,2.679115
0.521193,0.505366,-0.808355,-3.373426,99345.480000,25.700000,171.870685,2.769263
0.497269,0.505273,-0.802707,-3.382368,99345.480000,25.700000,171.870685,2.769263
0.497032,0.505172,-0.797064,-3.391239,99345.480000,25.700000,171.870685,2.769263
0.497293,0.505008,-0.791382,-3.400112,99345.480000,25.700000,171.870685,2.769263
0.513917,0.504833,-0.785779,-3.408802,99345.480000,25.700000,171.870685,2.769263
0.511762,0.504722,-0.780097,-3.417552,99345.480000,25.700000,171.870685,2.769263
0.477860,0.504617,-0.774453,-3.426182,99344.590000,25.700000,171.948581,2.847158
0.513857,0.504439,-0.768804,-3.434760,99344.590000,25.700000,171.948581,2.847158
0.506539,0.504270,-0.763216,-3.443188,99344.590000,25.700000,171.948581,2.847158
0.492364,0.504130,-0.757569,-3.451641,99344.590000,25.700000,171.948581,2.847158
0.506868,0.503965,-0.751910,-3.460052,99344.590000,25.700000,171.948581,2.847158
0.506691,0.503814,-0.746253,-3.468400,99344.590000,25.700000,171.948581,2.847158
0.482620,0.503654,-0.740605,-3.476674,99343.670000,25.700000,172.029102,2.927680
0.513455,0.503447,-0.735027,-3.484787,99343.670000,25.700000,172.029102,2.927680
0.509297,0.503278,-0.729380,-3.492939,99343.670000,25.700000,172.029102,2.927680
0.514005,0.503210,-0.724300,-3.500226,99343.670000,25.700000,172.029102,2.927680
0.465909,0.503128,-0.719208,-3.507478,99343.670000,25.700000,172.029102,2.927680
0.492394,0.502882,-0.714126,-3.514669,99343.670000,25.700000,172.029102,2.927680
0.489828,0.502501,-0.709039,-3.521822,99342.880000,25.700000,172.098246,2.996824
0.489688,0.502057,-0.703960,-3.528918,99342.880000,25.700000,172.098246,2.996824
0.497230,0.501573,-0.698899,-3.535943,99342.880000,25.700000,172.098246,2.996824
0.492312,0.501083,-0.693830,-3.542937,99342.880000,25.700000,172.098246,2.996824
0.492168,0.500587,-0.688772,-3.549872,99342.880000,25.700000,172.098246,2.996824
0.518792,0.500140,-0.683679,-3.556807,99342.880000,25.700000,172.098246,2.996824
0.514031,0.499854,-0.678538,-3.563759,99342.880000,25.700000,172.098246,2.996824
0.475694,0.499660,-0.673458,-3.570580,99342.880000,25.700000,172.098246,2.996824
0.511545,0.499441,-0.668378,-3.577353,99342.880000,25.700000,172.098246,2.996824
0.525975,0.499315,-0.663343,-3.584017,99342.880000,25.700000,172.098246,2.996824
0.487588,0.499332,-0.658306,-3.590632,99342.880000,25.700000,172.098246,2.996824
0.561910,0.499502,-0.653265,-3.597199,99342.880000,25.700000,172.098246,2.996824
0.521133,0.499967,-0.648218,-3.603717,99341.850000,25.700000,172.188397,3.086975
0.523422,0.500671,-0.643162,-3.610186,99341.850000,25.700000,172.188397,3.086975
0.523629,0.501491,-0.638094,-3.616610,99341.850000,25.700000,172.188397,3.086975
0.521154,0.502405,-0.633021,-3.622976,99341.850000,25.700000,172.188397,3.086975
0.545052,0.503437,-0.627934,-3.629295,99341.850000,25.700000,172.188397,3.086975
0.533086,0.504640,-0.622584,-3.635867,99341.850000,25.700000,172.188397,3.086975
0.525974,0.505963,-0.617474,-3.642078,99341.000000,25.700000,172.262793,3.161371
0.497085,0.507249,-0.612087,-3.648549,99341.000000,25.700000,172.262793,3.161371
0.521077,0.508392,-0.606954,-3.654651,99341.000000,25.700000,172.262793,3.161371
0.501897,0.509402,-0.601816,-3.660696,99341.000000,25.700000,172.262793,3.161371
0.473256,0.510185,-0.596670,-3.666688,99341.000000,25.700000,172.262793,3.161371
0.501749,0.510651,-0.591514,-3.672635,99341.000000,25.700000,172.262793,3.161371
0.504223,0.510910,-0.586358,-3.678527,99341.000000,25.700000,172.262793,3.161371
0.523511,0.511111,-0.581194,-3.684372,99340.270000,25.700000,172.326687,3.225265
0.506602,0.511317,-0.575942,-3.690261,99340.270000,25.700000,172.326687,3.225265
0.521273,0.511525,-0.570773,-3.696003,99340.270000,25.700000,172.326687,3.225265
0.513912,0.511746,-0.565542,-3.701757,99340.270000,25.700000,172.326687,3.225265
0.511670,0.511971,-0.560377,-3.707384,99340.270000,25.700000,172.326687,3.225265
0.530618,0.512212,-0.555215,-3.712954,99340.270000,25.700000,172.326687,3.225265
0.518510,0.512522,-0.550046,-3.718475,99339.490000,25.700000,172.394958,3.293536
0.514077,0.512866,-0.544858,-3.723960,99339.490000,25.700000,172.394958,3.293536
0.542261,0.513252,-0.539674,-3.729384,99339.490000,25.700000,172.394958,3.293536
0.473272,0.513631,-0.534492,-3.734751,99339.490000,25.700000,172.394958,3.293536
0.552423,0.513929,-0.529300,-3.740072,99339.490000,25.700000,172.394958,3.293536
0.509258,0.514262,-0.524090,-3.745355,99339.490000,25.700000,172.394958,3.293536
0.516506,0.514623,-0.518889,-3.750573,99339.490000,25.700000,172.394958,3.293536
0.487706,0.514868,-0.513688,-3.755736,99339.490000,25.700000,172.394958,3.293536
0.556889,0.515056,-0.508496,-3.760836,99339.490000,25.700000,172.394958,3.293536
0.528423,0.515383,-0.503298,-3.765885,99339.490000,25.700000,172.394958,3.293536
0.518741,0.515834,-0.498100,-3.770879,99339.490000,25.700000,172.394958,3.293536
0.494751,0.516219,-0.492896,-3.775821,99339.490000,25.700000,172.394958,3.293536
0.492415,0.516402,-0.487688,-3.780713,99338.660000,25.700000,172.467605,3.366183
0.521029,0.516407,-0.482474,-3.785559,99338.660000,25.700000,172.467605,3.366183
0.506834,0.516354,-0.477269,-3.790343,99338.660000,25.700000,172.467605,3.366183
0.509217,0.516258,-0.472050,-3.795089,99338.660000,25.700000,172.467605,3.366183
0.539975,0.516174,-0.466815,-3.799797,99338.660000,25.700000,172.467605,3.366183
0.485171,0.516125,-0.461603,-3.804432,99338.660000,25.700000,172.467605,3.366183
0.528033,0.516020,-0.456162,-3.809213,99338.660000,25.700000,172.467605,3.366183
0.489752,0.515852,-0.450678,-3.813975,99337.940000,25.700000,172.530625,3.429203
0.502147,0.515579,-0.445349,-3.818551,99337.940000,25.700000,172.530625,3.429203
0.518671,0.515225,-0.439161,-3.823788,99337.940000,25.700000,172.530625,3.429203
0.537792,0.514957,-0.433396,-3.828607,99337.940000,25.700000,172.530625,3.429203
0.516038,0.514843,-0.427602,-3.833387,99337.940000,25.700000,172.530625,3.429203
0.501977,0.514774,-0.421868,-3.838054,99337.280000,25.700000,172.588394,3.486972
0.518769,0.514666,-0.416108,-3.842679,99337.280000,25.700000,172.588394,3.486972
0.526047,0.514588,-0.410372,-3.847221,99337.280000,25.700000,172.588394,3.486972
0.509105,0.514572,-0.404582,-3.851741,99337.280000,25.700000,172.588394,3.486972
0.516293,0.514563,-0.398817,-3.856177,99337.280000,25.700000,172.588394,3.486972
0.521207,0.514567,-0.393076,-3.860531,99337.280000,25.700000,172.588394,3.486972
0.521179,0.514621,-0.387317,-3.864833,99336.600000,25.700000,172.647913,3.546491
0.475535,0.514622,-0.381571,-3.869061,99336.600000,25.700000,172.647913,3.546491
0.518666,0.514463,-0.375814,-3.873234,99336.600000,25.700000,172.647913,3.546491
0.533118,0.514298,-0.370081,-3.877328,99336.600000,25.700000,172.647913,3.546491
0.542504,0.514320,-0.364351,-3.881355,99336.600000,25.700000,172.647913,3.546491
0.523536,0.514538,-0.358525,-3.885382,99336.600000,25.700000,172.647913,3.546491
0.499646,0.514800,-0.352771,-3.889293,99336.600000,25.700000,172.647913,3.546491
0.513725,0.514975,-0.347066,-3.893106,99336.600000,25.700000,172.647913,3.546491
0.496968,0.515041,-0.341287,-3.896903,99336.600000,25.700000,172.647913,3.546491
0.518397,0.515019,-0.335495,-3.900644,99336.600000,25.700000,172.647913,3.546491
0.518658,0.514981,-0.329777,-3.904273,99336.600000,25.700000,172.647913,3.546491
0.513899,0.514971,-0.324013,-3.907868,99335.990000,25.700000,172.701306,3.599884
0.513988,0.514964,-0.318250,-3.911397,99335.990000,25.700000,172.701306,3.599884
0.513936,0.514948,-0.312524,-3.914840,99335.990000,25.700000,172.701306,3.599884
0.533029,0.514970,-0.306743,-3.918251,99335.990000,25.700000,172.701306,3.599884
0.499450,0.515035,-0.300924,-3.921618,99335.990000,25.700000,172.701306,3.599884
0.508829,0.515046,-0.295194,-3.924871,99335.990000,25.700000,172.701306,3.599884
0.508930,0.514975,-0.289433,-3.928076,99335.390000,25.700000,172.753824,3.652401
0.506749,0.514851,-0.283672,-3.931218,99335.390000,25.700000,172.753824,3.652401
0.499727,0.514656,-0.277937,-3.934283,99335.390000,25.700000,172.753824,3.652401
0.504260,0.514373,-0.272187,-3.937293,99335.390000,25.700000,172.753824,3.652401
0.482895,0.513971,-0.266435,-3.940243,99335.390000,25.700000,172.753824,3.652401
0.489971,0.513396,-0.260635,-3.943155,99335.390000,25.700000,172.753824,3.652401
0.499639,0.512683,-0.254968,-3.945942,99334.620000,25.700000,172.821222,3.719800
0.470767,0.511850,-0.249134,-3.948748,99334.620000,25.700000,172.821222,3.719800
0.473232,0.510814,-0.243530,-3.951389,99334.620000,25.700000,172.821222,3.719800
0.475550,0.509561,-0.237779,-3.954040,99334.620000,25.700000,172.821222,3.719800
0.449087,0.508086,-0.232120,-3.956594,99334.620000,25.700000,172.821222,3.719800
0.458913,0.506335,-0.226477,-3.959087,99334.080000,25.700000,172.868488,3.767066
0.432706,0.504284,-0.220768,-3.961554,99334.080000,25.700000,172.868488,3.767066
0.420637,0.501863,-0.215238,-3.963895,99334.080000,25.700000,172.868488,3.767066
0.418141,0.499020,-0.209618,-3.966224,99334.080000,25.700000,172.868488,3.767066
0.437195,0.495842,-0.203558,-3.968675,99334.080000,25.700000,172.868488,3.767066
0.389411,0.492375,-0.198347,-3.970746,99334.080000,25.700000,172.868488,3.767066
0.384466,0.488497,-0.193072,-3.972803,99334.080000,25.700000,172.868488,3.767066
