Keuwl Accelerometer Data File
2025-03-31 16:46:37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
34.3173332,-0.046062,9.342177,-0.108275,9.342918,90.664017,90.282494
34.3197861,-0.065204,9.344570,-0.110668,9.345452,90.678505,90.399788
34.3222351,-0.055633,9.356535,-0.093918,9.357172,90.575089,90.340675
34.3246918,-0.055633,9.390035,-0.110668,9.390852,90.675224,90.339455
34.3271408,-0.050847,9.368499,-0.079561,9.368975,90.486565,90.310966
34.3295937,-0.084347,9.363713,-0.120239,9.364865,90.735664,90.516098
34.3320465,-0.048455,9.380463,-0.096311,9.381083,90.588242,90.295959
34.3344994,-0.096311,9.378070,-0.098704,9.379084,90.602982,90.588394
34.3369522,-0.091525,9.363713,-0.098704,9.364680,90.603912,90.560020
34.3394012,-0.079561,9.366106,-0.105882,9.367043,90.647667,90.486694
34.3418579,-0.089133,9.358928,-0.113061,9.360035,90.692101,90.545654
34.3443069,-0.113061,9.334999,-0.139382,9.336723,90.855362,90.693901
34.3467598,-0.043669,9.363713,-0.132203,9.364748,90.808876,90.267204
34.3492126,-0.079561,9.354142,-0.115454,9.355193,90.707115,90.487312
34.3516655,-0.113061,9.363713,-0.117847,9.365137,90.721001,90.691780
34.3541183,-0.058026,9.361320,-0.101097,9.362046,90.618721,90.355141
34.3565674,-0.079561,9.356535,-0.108275,9.357500,90.662979,90.487190
34.3590240,-0.067597,9.368499,-0.117847,9.369484,90.720665,90.413406
34.3614731,-0.065204,9.361320,-0.098704,9.362068,90.604080,90.399078
34.3639259,-0.065204,9.356535,-0.117847,9.357504,90.721588,90.399277
34.3663826,-0.077169,9.380463,-0.108275,9.381405,90.661293,90.471336
34.3688354,-0.043669,9.344570,-0.146560,9.345821,90.898544,90.267754
34.3712883,-0.074776,9.337392,-0.105882,9.338291,90.649666,90.458824
34.3737373,-0.062812,9.370892,-0.115454,9.371813,90.705856,90.384041
34.3761902,-0.072383,9.339785,-0.081954,9.340425,90.502731,90.444031
34.3786430,-0.053240,9.332606,-0.069990,9.333021,90.429672,90.326859
34.3810997,-0.079561,9.349357,-0.110668,9.350350,90.678154,90.487564
34.3835487,-0.091525,9.363713,-0.098704,9.364680,90.603912,90.560020
34.3860016,-0.074776,9.363713,-0.120239,9.364783,90.735672,90.457535
34.3884544,-0.050847,9.378070,-0.110668,9.378860,90.676094,90.310654
34.3909073,-0.079561,9.375677,-0.136989,9.377015,90.837067,90.486198
34.3933601,-0.081954,9.373284,-0.148953,9.374825,90.910393,90.500946
34.3958168,-0.074776,9.382855,-0.108275,9.383779,90.661125,90.456604
34.3982697,-0.098704,9.370892,-0.122632,9.372213,90.749718,90.603477
34.4007225,-0.093918,9.366106,-0.103490,9.367148,90.633026,90.574509
34.4031715,-0.079561,9.354142,-0.105882,9.355080,90.648499,90.487312
34.4056244,-0.101097,9.363713,-0.077169,9.364577,90.472153,90.618576
34.4080772,-0.101097,9.346964,-0.096311,9.348007,90.590317,90.619690
34.4105301,-0.077169,9.368499,-0.120239,9.369588,90.735291,90.471939
34.4129868,-0.048455,9.361320,-0.134596,9.362413,90.823723,90.296562
34.4154396,-0.079561,9.363713,-0.129811,9.364951,90.794220,90.486816
34.4178925,-0.081954,9.361320,-0.127418,9.362546,90.779778,90.501587
34.4203453,-0.079561,9.382855,-0.132203,9.384125,90.807205,90.485825
34.4227982,-0.055633,9.370892,-0.091525,9.371504,90.559578,90.340149
34.4252510,-0.086740,9.380463,-0.081954,9.381222,90.500542,90.529793
34.4277077,-0.086740,9.378070,-0.074776,9.378769,90.456818,90.529922
34.4301567,-0.086740,9.351749,-0.084347,9.352532,90.516739,90.531418
34.4326096,-0.077169,9.349357,-0.089133,9.350100,90.546196,90.472900
34.4350624,-0.091525,9.356535,-0.091525,9.357430,90.560425,90.560448
34.4375153,-0.086740,9.380463,-0.115454,9.381574,90.705124,90.529793
34.4399681,-0.084347,9.354142,-0.122632,9.355327,90.751068,90.516624
34.4424210,-0.084347,9.358928,-0.132203,9.360242,90.809265,90.516365
34.4448738,-0.077169,9.334999,-0.134596,9.336288,90.826035,90.473633
34.4473267,-0.067597,9.394820,-0.120239,9.395833,90.733238,90.412247
34.4497795,-0.069990,9.385248,-0.129811,9.386407,90.792404,90.427269
34.4522285,-0.086740,9.361320,-0.141775,9.362796,90.867622,90.530876
34.4546814,-0.038883,9.404391,-0.134596,9.405435,90.819962,90.236893
34.4571381,-0.053240,9.380463,-0.091525,9.381061,90.559013,90.325188
34.4595909,-0.072383,9.351749,-0.139382,9.353068,90.853867,90.443466
34.4620438,-0.115454,9.363713,-0.117847,9.365166,90.721001,90.706413
34.4644928,-0.089133,9.378070,-0.089133,9.378917,90.544518,90.544540
34.4669456,-0.108275,9.361320,-0.127418,9.362814,90.779755,90.662666
34.4693985,-0.050847,9.342177,-0.120239,9.343089,90.737381,90.311844
34.4718475,-0.050847,9.358928,-0.134596,9.360034,90.823936,90.311287
34.4743042,-0.031705,9.325428,-0.136989,9.326488,90.841599,90.194794
34.4767570,-0.069990,9.382855,-0.122632,9.383918,90.748779,90.427383
34.4792061,-0.101097,9.366106,-0.134596,9.367620,90.823265,90.618423
34.4816589,-0.108275,9.346964,-0.170489,9.349146,91.044891,90.663681
34.4841118,-0.086740,9.358928,-0.136989,9.360332,90.838554,90.531013
34.4865646,-0.050847,9.363713,-0.146560,9.364998,90.896706,90.311127
34.4890213,-0.067597,9.366106,-0.122632,9.367153,90.750122,90.413506
34.4914703,-0.081954,9.358928,-0.117847,9.360028,90.721397,90.501717
34.4939232,-0.072383,9.382855,-0.091525,9.383581,90.558861,90.441994
34.4963760,-0.108275,9.325428,-0.072383,9.326338,90.444687,90.665215
34.4988289,-0.060419,9.344570,-0.098704,9.345286,90.605164,90.370453
34.5012817,-0.108275,9.342177,-0.058026,9.342985,90.355843,90.664024
34.5037308,-0.029312,9.332606,-0.074776,9.332952,90.459061,90.179955
34.5061874,-0.077169,9.358928,-0.069990,9.359508,90.428459,90.472420
34.5086403,-0.058026,9.358928,-0.086740,9.359509,90.530998,90.355232
34.5110931,-0.058026,9.349357,-0.086740,9.349938,90.531540,90.355598
34.5135460,-0.038883,9.325428,-0.105882,9.326110,90.650513,90.238899
34.5159950,-0.055633,9.337392,-0.093918,9.338030,90.576271,90.341370
34.5184479,-0.048455,9.380463,-0.117847,9.381328,90.719757,90.295959
34.5209045,-0.065204,9.349357,-0.141775,9.350659,90.868752,90.399590
34.5233574,-0.067597,9.370892,-0.115454,9.371846,90.705856,90.413300
34.5258102,-0.043669,9.351749,-0.105882,9.352450,90.648682,90.267548
34.5282593,-0.072383,9.373284,-0.108275,9.374189,90.661804,90.442444
34.5307121,-0.060419,9.349357,-0.081954,9.349911,90.502220,90.370262
34.5331650,-0.067597,9.344570,-0.098704,9.345336,90.605164,90.414459
34.5356178,-0.048455,9.358928,-0.089133,9.359478,90.545647,90.296638
34.5380707,-0.065204,9.363713,-0.065204,9.364167,90.398964,90.398972
34.5405235,-0.041276,9.354142,-0.096311,9.354729,90.589897,90.252823
34.5429764,-0.055633,9.366106,-0.125025,9.367106,90.764763,90.340324
34.5454292,-0.043669,9.339785,-0.132203,9.340822,90.810951,90.267891
34.5478821,-0.058026,9.313464,-0.115454,9.314361,90.710213,90.356964
34.5503311,-0.053240,9.368499,-0.163310,9.370073,90.998650,90.325600
34.5527878,-0.058026,9.378070,-0.120239,9.379020,90.734550,90.354507
34.5552406,-0.043669,9.351749,-0.093918,9.352323,90.575386,90.267548
34.5576935,-0.074776,9.380463,-0.098704,9.381280,90.602844,90.456718
34.5601463,-0.077169,9.344570,-0.098704,9.345410,90.605156,90.473145
34.5625954,-0.062812,9.356535,-0.101097,9.357292,90.619041,90.384628
34.5650482,-0.074776,9.397213,-0.110668,9.398162,90.674706,90.455902
34.5675011,-0.055633,9.394820,-0.129811,9.395882,90.791603,90.339287
34.5699577,-0.065204,9.363713,-0.101097,9.364486,90.618561,90.398972
34.5724106,-0.091525,9.351749,-0.117847,9.352940,90.721939,90.560738
34.5748596,-0.079561,9.342177,-0.146560,9.343665,90.898750,90.487938
34.5773125,-0.055633,9.358928,-0.122632,9.359897,90.750702,90.340584
34.5797653,-0.074776,9.351749,-0.089133,9.352473,90.546059,90.458122
34.5822182,-0.105882,9.337392,-0.079561,9.338331,90.488159,90.649681
34.5846748,-0.096311,9.325428,-0.103490,9.326500,90.635780,90.591721
34.5871277,-0.065204,9.361320,-0.103490,9.362120,90.633362,90.399078
34.5895767,-0.089133,9.351749,-0.122632,9.352978,90.751259,90.546074
34.5920296,-0.086740,9.351749,-0.103490,9.352724,90.634003,90.531418
34.5944824,-0.096311,9.332606,-0.096311,9.333600,90.591232,90.591263
34.5969353,-0.062812,9.363713,-0.110668,9.364577,90.677124,90.384331
34.5993843,-0.060419,9.370892,-0.122632,9.371888,90.749741,90.369408
34.6018410,-0.062812,9.375677,-0.069990,9.376148,90.427696,90.383842
34.6042938,-0.079561,9.368499,-0.084347,9.369217,90.515816,90.486572
34.6067467,-0.086740,9.354142,-0.139382,9.355582,90.853638,90.531281
34.6091995,-0.062812,9.380463,-0.113061,9.381354,90.690529,90.383644
34.6116486,-0.053240,9.356535,-0.074776,9.356985,90.457878,90.326019
34.6141014,-0.077169,9.346964,-0.122632,9.348086,90.751656,90.473022
34.6165581,-0.072383,9.351749,-0.139382,9.353068,90.853867,90.443466
34.6190109,-0.062812,9.385248,-0.096311,9.385953,90.587936,90.383453
34.6214638,-0.086740,9.378070,-0.115454,9.379182,90.705307,90.529922
34.6239128,-0.081954,9.373284,-0.098704,9.374162,90.603302,90.500946
34.6263657,-0.091525,9.327821,-0.101097,9.328817,90.620926,90.562172
34.6288185,-0.036491,9.363713,-0.093918,9.364255,90.574654,90.223282
34.6312752,-0.014955,9.363713,-0.077169,9.364043,90.472176,90.091507
34.6337280,-0.034098,9.308679,-0.072383,9.309022,90.445511,90.209877
34.6361809,-0.089133,9.327821,-0.093918,9.328719,90.576843,90.547478
34.6386337,-0.069990,9.361320,-0.101097,9.362128,90.618721,90.428368
34.6410828,-0.091525,9.354142,-0.098704,9.355111,90.604530,90.560593
34.6435356,-0.079561,9.387642,-0.125025,9.388812,90.762993,90.485580
34.6459923,-0.069990,9.399606,-0.098704,9.400384,90.601616,90.426620
34.6484451,-0.081954,9.363713,-0.113061,9.364754,90.691750,90.501457
34.6508980,-0.103490,9.378070,-0.101097,9.379186,90.617592,90.632248
34.6533470,-0.110668,9.342177,-0.091525,9.343281,90.561272,90.678696
34.6557999,-0.113061,9.342177,-0.115454,9.343575,90.707993,90.693375
34.6582527,-0.096311,9.375677,-0.139382,9.377208,90.851669,90.588547
34.6607056,-0.081954,9.375677,-0.125025,9.376868,90.763969,90.500816
34.6631584,-0.105882,9.315857,-0.151346,9.317687,90.930687,90.651184
34.6656113,-0.098704,9.346964,-0.148953,9.348672,90.912941,90.605019
34.6680641,-0.101097,9.354142,-0.129811,9.355590,90.795013,90.619209
34.6705170,-0.110668,9.397213,-0.115454,9.398574,90.703850,90.674721
34.6729698,-0.079561,9.346964,-0.103490,9.347876,90.634331,90.487686
34.6754189,-0.084347,9.382855,-0.101097,9.383780,90.617294,90.515045
34.6778755,-0.067597,9.373284,-0.134596,9.374495,90.822662,90.413193
34.6803284,-0.067597,9.361320,-0.098704,9.362085,90.604080,90.413719
34.6827812,-0.081954,9.320642,-0.110668,9.321659,90.680237,90.503777
34.6852341,-0.132203,9.358928,-0.115454,9.360574,90.706703,90.809303
34.6876831,-0.079561,9.354142,-0.117847,9.355223,90.721764,90.487312
34.6901360,-0.084347,9.358928,-0.091525,9.359756,90.560280,90.516365
34.6925888,-0.074776,9.294321,-0.101097,9.295172,90.623177,90.460953
34.6950455,-0.084347,9.358928,-0.079561,9.359647,90.487045,90.516365
34.6974983,-0.101097,9.363713,-0.089133,9.364683,90.545349,90.618576
34.6999474,-0.084347,9.351749,-0.053240,9.352282,90.326172,90.516762
34.7024002,-0.093918,9.337392,-0.093918,9.338337,90.576248,90.576279
34.7048531,-0.127418,9.363713,-0.117847,9.365321,90.720985,90.779610
34.7073059,-0.108275,9.363713,-0.103490,9.364911,90.633179,90.662498
34.7097626,-0.079561,9.373284,-0.127418,9.374488,90.778786,90.486320
34.7122116,-0.089133,9.368499,-0.110668,9.369576,90.676758,90.545097
34.7146645,-0.089133,9.358928,-0.086740,9.359754,90.530983,90.545654
34.7171173,-0.089133,9.354142,-0.096311,9.355062,90.589874,90.545937
34.7195702,-0.105882,9.320642,-0.096311,9.321741,90.591980,90.650848
34.7220230,-0.074776,9.354142,-0.110668,9.355096,90.677811,90.458008
34.7244720,-0.093918,9.351749,-0.125025,9.353057,90.765915,90.575394
34.7269287,-0.065204,9.375677,-0.108275,9.376529,90.661636,90.398468
34.7293816,-0.055633,9.342177,-0.125025,9.343180,90.766724,90.341194
34.7318344,-0.062812,9.330214,-0.058026,9.330606,90.356316,90.385712
34.7342873,-0.091525,9.315857,-0.117847,9.317052,90.724724,90.562897
34.7367401,-0.098704,9.361320,-0.117847,9.362582,90.721199,90.604095
34.7391968,-0.062812,9.346964,-0.077169,9.347493,90.473015,90.385025
34.7416496,-0.053240,9.330214,-0.079561,9.330705,90.488556,90.326942
34.7441025,-0.098704,9.373284,-0.113061,9.374486,90.691032,90.603325
34.7465515,-0.110668,9.378070,-0.105882,9.379320,90.646820,90.676102
34.7490044,-0.062812,9.354142,-0.103490,9.354925,90.633850,90.384727
34.7514572,-0.074776,9.370892,-0.098704,9.371710,90.603455,90.457184
34.7539101,-0.074776,9.423533,-0.141775,9.424897,90.861908,90.454636
34.7563629,-0.074776,9.346964,-0.136989,9.348267,90.839638,90.458359
34.7588158,-0.065204,9.327821,-0.129811,9.328952,90.797287,90.400513
34.7612686,-0.043669,9.342177,-0.158524,9.343624,90.972130,90.267822
34.7637215,-0.081954,9.356535,-0.163310,9.358319,90.999908,90.501846
34.7661743,-0.079561,9.346964,-0.141775,9.348378,90.868965,90.487686
34.7686234,-0.096311,9.342177,-0.101097,9.343221,90.619972,90.590660
34.7710800,-0.086740,9.366106,-0.129811,9.367408,90.794014,90.530602
34.7735329,-0.074776,9.361320,-0.132203,9.362553,90.809067,90.457657
34.7759857,-0.050847,9.356535,-0.117847,9.357415,90.721596,90.311371
34.7784348,-0.048455,9.385248,-0.125025,9.386207,90.763206,90.295807
34.7808876,-0.072383,9.380463,-0.101097,9.381287,90.617455,90.442108
34.7833405,-0.067597,9.373284,-0.065204,9.373755,90.398560,90.413193
34.7857933,-0.060419,9.378070,-0.108275,9.378890,90.661469,90.369125
34.7882500,-0.048455,9.342177,-0.129811,9.343204,90.796066,90.297173
34.7907028,-0.072383,9.332606,-0.132203,9.333823,90.811562,90.444374
34.7931519,-0.096311,9.327821,-0.144168,9.329432,90.885429,90.591568
34.7956047,-0.014955,9.366106,-0.096311,9.366613,90.589149,90.091484
34.7980576,-0.086740,9.382855,-0.086740,9.383657,90.529633,90.529655
34.8005066,-0.065204,9.375677,-0.093918,9.376374,90.573914,90.398468
34.8029633,-0.086740,9.361320,-0.103490,9.362294,90.633354,90.530876
34.8054161,-0.038883,9.344570,-0.113061,9.345335,90.693184,90.238411
34.8078690,-0.055633,9.351749,-0.103490,9.352488,90.634018,90.340843
34.8103180,-0.038883,9.382855,-0.103490,9.383507,90.631920,90.237434
34.8127708,-0.079561,9.342177,-0.096311,9.343013,90.590637,90.487938
34.8152237,-0.117847,9.361320,-0.093918,9.362534,90.574760,90.721237
34.8176765,-0.048455,9.349357,-0.108275,9.350109,90.663506,90.296944
34.8201294,-0.074776,9.346964,-0.065204,9.347490,90.399673,90.458359
34.8225822,-0.077169,9.344570,-0.058026,9.345069,90.355766,90.473145
34.8250351,-0.086740,9.361320,-0.081954,9.362081,90.501564,90.530876
34.8274879,-0.036491,9.363713,-0.113061,9.364467,90.691772,90.223282
34.8299370,-0.074776,9.399606,-0.122632,9.400702,90.747444,90.455788
34.8323898,-0.069990,9.342177,-0.101097,9.342986,90.619987,90.429245
34.8348465,-0.058026,9.366106,-0.125025,9.367121,90.764763,90.354958
34.8372993,-0.060419,9.399606,-0.153739,9.401056,90.937019,90.368279
34.8397522,-0.098704,9.351749,-0.122632,9.353074,90.751251,90.604713
34.8422012,-0.036491,9.370892,-0.115454,9.371674,90.705872,90.223114
34.8446541,-0.098704,9.337392,-0.146560,9.339064,90.899193,90.605644
34.8471069,-0.098704,9.375677,-0.098704,9.376717,90.603134,90.603165
34.8495560,-0.065204,9.380463,-0.079561,9.381026,90.485939,90.398262
34.8520126,-0.048455,9.342177,-0.093918,9.342775,90.575974,90.297173
34.8544655,-0.067597,9.361320,-0.093918,9.362036,90.574791,90.413719
34.8569183,-0.074776,9.344570,-0.125025,9.345706,90.766518,90.458473
34.8593712,-0.065204,9.356535,-0.122632,9.357566,90.750893,90.399277
34.8618202,-0.050847,9.339785,-0.125025,9.340760,90.766922,90.311928
34.8642731,-0.079561,9.344570,-0.122632,9.345714,90.751846,90.487816
34.8667297,-0.074776,9.344570,-0.105882,9.345469,90.649162,90.458473
34.8691826,-0.050847,9.361320,-0.127418,9.362326,90.779800,90.311211
34.8716354,-0.067597,9.368499,-0.115454,9.369454,90.706039,90.413406
34.8740883,-0.060419,9.368499,-0.105882,9.369291,90.647514,90.369507
34.8765411,-0.060419,9.361320,-0.139382,9.362553,90.853004,90.369789
34.8789902,-0.079561,9.373284,-0.165703,9.375087,91.012749,90.486320
34.8814430,-0.093918,9.306286,-0.122632,9.307568,90.754921,90.578201
34.8838997,-0.084347,9.370892,-0.122632,9.372073,90.749725,90.515701
34.8863525,-0.081954,9.351749,-0.103490,9.352681,90.634003,90.502098
34.8888054,-0.072383,9.323035,-0.127418,9.324187,90.782990,90.444832
34.8912544,-0.108275,9.411570,-0.084347,9.412571,90.513443,90.659126
34.8937073,-0.058026,9.406784,-0.101097,9.407506,90.615738,90.353424
34.8961601,-0.079561,9.375677,-0.079561,9.376352,90.486176,90.486198
34.8986168,-0.089133,9.334999,-0.132203,9.336360,90.811340,90.547058
34.9010696,-0.093918,9.368499,-0.089133,9.369393,90.545074,90.574364
34.9035187,-0.086740,9.358928,-0.105882,9.359928,90.648163,90.531013
34.9059715,-0.101097,9.337392,-0.115454,9.338654,90.708366,90.620323
34.9084244,-0.074776,9.339785,-0.132203,9.341020,90.810936,90.458710
34.9108772,-0.043669,9.392427,-0.115454,9.393238,90.704247,90.266388
34.9133339,-0.048455,9.387642,-0.077169,9.388084,90.470970,90.295731
34.9157829,-0.074776,9.337392,-0.093918,9.338163,90.576263,90.458824
34.9182358,-0.024526,9.358928,-0.096311,9.359456,90.589600,90.150154
34.9206886,-0.046062,9.382855,-0.089133,9.383391,90.544258,90.281273
34.9231415,-0.053240,9.332606,-0.129811,9.333661,90.796883,90.326859
34.9255943,-0.058026,9.368499,-0.122632,9.369481,90.749939,90.354874
34.9280510,-0.053240,9.370892,-0.146560,9.372189,90.896019,90.325523
34.9305000,-0.053240,9.323035,-0.125025,9.324026,90.768295,90.327194
34.9329529,-0.079561,9.349357,-0.103490,9.350268,90.634171,90.487564
34.9354057,-0.060419,9.370892,-0.110668,9.371739,90.676605,90.369408
34.9378586,-0.055633,9.346964,-0.117847,9.347872,90.722336,90.341019
34.9403114,-0.077169,9.375677,-0.117847,9.376736,90.720108,90.471573
34.9427605,-0.046062,9.361320,-0.120239,9.362206,90.735870,90.281921
34.9452171,-0.093918,9.366106,-0.065204,9.366804,90.398849,90.574509
34.9476700,-0.072383,9.397213,-0.089133,9.397914,90.543419,90.441315
34.9501228,-0.096311,9.368499,-0.093918,9.369465,90.574333,90.588997
34.9525757,-0.036491,9.397213,-0.089133,9.397706,90.543434,90.222488
34.9550247,-0.084347,9.370892,-0.117847,9.372012,90.720474,90.515701
34.9574776,-0.069990,9.394820,-0.153739,9.396338,90.937492,90.426834
34.9599342,-0.055633,9.397213,-0.115454,9.398087,90.703888,90.339195
34.9623871,-0.074776,9.380463,-0.110668,9.381413,90.675903,90.456718
34.9648399,-0.036491,9.356535,-0.098704,9.357127,90.604401,90.223450
34.9672890,-0.079561,9.303893,-0.117847,9.304979,90.725662,90.489944
34.9697418,-0.060419,9.344570,-0.132203,9.345700,90.810532,90.370453
34.9721947,-0.050847,9.378070,-0.160917,9.379588,90.983025,90.310654
34.9746475,-0.029312,9.409177,-0.125025,9.410053,90.761276,90.178490
34.9771042,-0.074776,9.378070,-0.093918,9.378839,90.573761,90.456833
34.9795532,-0.058026,9.361320,-0.072383,9.361780,90.443001,90.355141
34.9820061,-0.053240,9.323035,-0.093918,9.323660,90.577156,90.327194
34.9844589,-0.062812,9.370892,-0.113061,9.371783,90.691231,90.384041
34.9869118,-0.079561,9.375677,-0.115454,9.376725,90.705490,90.486198
34.9893646,-0.065204,9.327821,-0.134596,9.329020,90.826675,90.400513
34.9918175,-0.041276,9.356535,-0.086740,9.357028,90.531143,90.252754
34.9942703,-0.072383,9.380463,-0.096311,9.381236,90.588226,90.442108
34.9967232,-0.079561,9.382855,-0.148953,9.384376,90.909462,90.485825
34.9991760,-0.046062,9.385248,-0.151346,9.386581,90.923859,90.281197
35.0016289,-0.060419,9.380463,-0.175274,9.382295,91.070427,90.369034
35.0040779,-0.079561,9.356535,-0.115454,9.357586,90.706932,90.487190
35.0065308,-0.058026,9.337392,-0.060419,9.337768,90.370728,90.356049
35.0089874,-0.072383,9.361320,-0.096311,9.362096,90.589432,90.443008
35.0114403,-0.093918,9.349357,-0.098704,9.350349,90.604836,90.575539
35.0138931,-0.072383,9.363713,-0.060419,9.364187,90.369682,90.442894
35.0163422,-0.062812,9.358928,-0.101097,9.359685,90.618881,90.384529
35.0187950,-0.041276,9.342177,-0.127418,9.343137,90.781403,90.253143
35.0212479,-0.060419,9.337392,-0.127418,9.338456,90.781792,90.370735
35.0237045,-0.065204,9.366106,-0.134596,9.367300,90.823296,90.398872
35.0261536,-0.093918,9.332606,-0.105882,9.333679,90.649986,90.576576
35.0286064,-0.074776,9.344570,-0.113061,9.345553,90.693169,90.458473
35.0310593,-0.065204,9.356535,-0.113061,9.357445,90.692291,90.399277
35.0335121,-0.058026,9.354142,-0.069990,9.354584,90.428688,90.355415
35.0359650,-0.105882,9.387642,-0.108275,9.388864,90.660767,90.646210
35.0384216,-0.072383,9.344570,-0.136989,9.345855,90.839859,90.443802
35.0408707,-0.089133,9.354142,-0.117847,9.355309,90.721764,90.545937
35.0433235,-0.077169,9.339785,-0.113061,9.340788,90.693527,90.473389
35.0457764,-0.108275,9.356535,-0.136989,9.358165,90.838753,90.663002
35.0482292,-0.079561,9.301499,-0.122632,9.302648,90.755325,90.490074
35.0506821,-0.067597,9.363713,-0.177667,9.365643,91.086967,90.413612
35.0531387,-0.053240,9.334999,-0.129811,9.336054,90.796677,90.326775
35.0555878,-0.046062,9.366106,-0.103490,9.366791,90.633049,90.281776
35.0580406,-0.060419,9.370892,-0.074776,9.371385,90.457176,90.369408
35.0604935,-0.089133,9.323035,-0.086740,9.323864,90.533028,90.547760
35.0629463,-0.043669,9.373284,-0.091525,9.373833,90.559441,90.266930
35.0653992,-0.050847,9.337392,-0.136989,9.338535,90.840515,90.312004
35.0678520,-0.089133,9.354142,-0.141775,9.355641,90.868286,90.545937
35.0703087,-0.079561,9.392427,-0.141775,9.393834,90.864761,90.485329
35.0727615,-0.091525,9.332606,-0.151346,9.334282,90.929031,90.561882
35.0752106,-0.074776,9.354142,-0.141775,9.355515,90.868301,90.458008
35.0776634,-0.079561,9.387642,-0.125025,9.388812,90.762993,90.485580
35.0801163,-0.101097,9.351749,-0.127418,9.353164,90.780563,90.619370
35.0825691,-0.098704,9.342177,-0.160917,9.344085,90.986755,90.605331
35.0850258,-0.117847,9.368499,-0.146560,9.370386,90.896187,90.720688
35.0874786,-0.050847,9.363713,-0.113061,9.364533,90.691765,90.311127
35.0899315,-0.079561,9.339785,-0.113061,9.340808,90.693520,90.488068
35.0923805,-0.058026,9.330214,-0.139382,9.331435,90.855850,90.356323
35.0948334,-0.043669,9.342177,-0.086740,9.342682,90.531960,90.267822
35.0972862,-0.091525,9.351749,-0.101097,9.352744,90.619339,90.560738
35.0997429,-0.086740,9.339785,-0.132203,9.341123,90.810928,90.532097
35.1021957,-0.072383,9.351749,-0.105882,9.352629,90.648666,90.443466
35.1046448,-0.043669,9.378070,-0.091525,9.378618,90.559158,90.266792
35.1070976,-0.031705,9.327821,-0.127418,9.328745,90.782608,90.194748
35.1095505,-0.058026,9.325428,-0.084347,9.325990,90.518204,90.356506
35.1120033,-0.050847,9.315857,-0.062812,9.316207,90.386299,90.312729
35.1144600,-0.053240,9.370892,-0.103490,9.371614,90.632721,90.325523
35.1169090,-0.089133,9.346964,-0.072383,9.347669,90.443672,90.546356
35.1193619,-0.060419,9.351749,-0.101097,9.352490,90.619354,90.370163
35.1218147,-0.050847,9.354142,-0.108275,9.354907,90.663162,90.311447
35.1242676,-0.108275,9.351749,-0.120239,9.353149,90.736588,90.663345
35.1267166,-0.091525,9.368499,-0.144168,9.370055,90.881584,90.559731
35.1291695,-0.086740,9.404391,-0.141775,9.405860,90.863655,90.528442
35.1316261,-0.072383,9.370892,-0.098704,9.371691,90.603455,90.442558
35.1340790,-0.060419,9.368499,-0.067597,9.368937,90.413391,90.369507
35.1365280,-0.098704,9.368499,-0.091525,9.369466,90.559700,90.603630
35.1389809,-0.086740,9.308679,-0.158524,9.310432,90.975594,90.533875
35.1414337,-0.060419,9.418748,-0.120239,9.419709,90.731384,90.367531
35.1438866,-0.072383,9.337392,-0.120239,9.338447,90.737747,90.444145
35.1463356,-0.065204,9.339785,-0.084347,9.340393,90.517410,90.399994
35.1487923,-0.055633,9.370892,-0.089133,9.371480,90.544952,90.340149
35.1512451,-0.093918,9.351749,-0.089133,9.352646,90.546051,90.575394
35.1536942,-0.081954,9.334999,-0.139382,9.336399,90.855392,90.502998
35.1561470,-0.074776,9.349357,-0.096311,9.350152,90.590187,90.458237
35.1585999,-0.055633,9.354142,-0.081954,9.354667,90.501961,90.340759
35.1610527,-0.069990,9.344570,-0.060419,9.345027,90.370438,90.429131
35.1635094,-0.062812,9.327821,-0.098704,9.328554,90.606247,90.385811
35.1659584,-0.062812,9.375677,-0.105882,9.376485,90.647018,90.383842
35.1684113,-0.101097,9.385248,-0.158524,9.387132,90.967621,90.617157
35.1708641,-0.060419,9.385248,-0.074776,9.385740,90.456474,90.368843
35.1733170,-0.103490,9.392427,-0.134596,9.393962,90.820961,90.631279
35.1757698,-0.065204,9.346964,-0.134596,9.348160,90.824982,90.399689
35.1782265,-0.050847,9.368499,-0.125025,9.369471,90.764572,90.310966
35.1806755,-0.067597,9.342177,-0.151346,9.343648,90.928101,90.414566
35.1831284,-0.067597,9.337392,-0.148953,9.338824,90.913902,90.414780
35.1855812,-0.098704,9.354142,-0.144168,9.355774,90.882935,90.604553
35.1880341,-0.053240,9.346964,-0.136989,9.348120,90.839653,90.326355
35.1904831,-0.079561,9.399606,-0.093918,9.400412,90.572441,90.484962
35.1929359,-0.074776,9.370892,-0.089133,9.371614,90.544945,90.457184
35.1953926,-0.096311,9.356535,-0.127418,9.357898,90.780167,90.589752
35.1978455,-0.055633,9.339785,-0.151346,9.341176,90.928352,90.341286
35.2002945,-0.029312,9.387642,-0.086740,9.388088,90.529381,90.178902
35.2027473,-0.029312,9.385248,-0.055633,9.385459,90.339630,90.178947
35.2052002,-0.086740,9.351749,-0.048455,9.352277,90.296852,90.531418
35.2076530,-0.081954,9.358928,-0.081954,9.359645,90.501694,90.501717
35.2101097,-0.055633,9.373284,-0.122632,9.374251,90.749557,90.340065
35.2125587,-0.043669,9.351749,-0.108275,9.352478,90.663338,90.267548
